time,oxygen
0,203.313392
1,203.464527
2,205.911968
3,206.496144
4,207.322048
5,207.876008
6,208.450112
7,208.127808
8,208.429968
9,208.97325
10,208.64148
11,209.34652
12,210.253
13,210.665952
14,211.522072
15,211.370992
16,211.270272
17,211.602648
18,212.076032
19,211.743656
20,212.428552
21,212.005528
22,213.315921
23,
24,
25,
26,
27,
28,
29,
30,
31,
32,
33,
34,
35,
36,
37,
38,
39,
40,
41,
42,
43,
44,
45,
46,
47,
48,
49,
50,
51,
52,
53,
54,
55,
56,
57,
58,
59,
60,
61,
62,
63,209.61913
64,208.933568
65,208.863064
66,209.104792
67,210.232856
68,209.225656
69,210.15228
70,210.111992
71,210.726384
72,211.219912
73,210.85732
74,210.665952
75,210.867392
76,211.038616
77,212.09526
78,212.690424
79,212.006431
80,212.539344
81,211.945096
82,212.730712
83,212.096176
84,211.674022
85,211.572432
86,212.096176
87,213.608038
88,212.560446
89,212.56956
90,212.87172
91,212.902928
92,212.72064
93,213.516328
94,213.728914
95,214.543672
96,213.365248
97,213.990812
98,213.597965
99,214.090432
100,213.687552
101,213.798344
102,213.012728
103,
104,
105,
106,
107,
108,
109,
110,
111,
112,
113,
114,
115,
116,
117,
118,
119,
120,
121,
122,
123,211.15948
124,211.300488
125,210.72716
126,212.690424
127,211.824232
128,212.378192
129,213.254456
130,212.82136
131,213.153736
132,214.08036
133,213.22424
134,213.728914
135,214.191152
136,213.426724
137,213.678549
138,215.028331
139,214.93648
140,214.101615
141,214.765256
142,214.573888
143,214.503384
144,
145,
146,
147,
148,
149,
150,
151,
152,
153,
154,
155,
156,
157,
158,
159,
160,
161,
162,
163,211.865409
164,210.958839
165,212.802198
166,212.156608
167,213.42568
168,212.700496
169,212.953293
170,213.395464
171,212.84249
172,213.22424
173,213.678549
174,213.940447
175,214.464243
176,213.799425
177,213.990812
178,215.097632
179,215.26001
180,214.191152
181,213.294744
182,214.15198
183,213.507308
184,214.050144
185,214.776506
186,213.053016
187,213.939352
188,214.413878
189,214.534754
190,214.35344
191,213.859863
192,214.282929
193,215.038404
194,214.705995
195,214.605265
196,213.798344
197,215.129061
198,214.474316
199,214.887309
200,215.814025
201,215.552127
202,215.944974
203,216.87169
204,216.124976
205,215.511835
206,215.038404
207,216.005412
208,215.612565
209,215.914755
210,217.324975
211,217.163807
212,217.042931
213,216.196799
214,217.143661
215,216.237091
216,215.96512
217,215.703222
218,216.769584
219,216.638648
220,216.176653
221,216.509062
222,217.405559
223,217.244391
224,217.192608
225,217.133588
226,218.261764
227,216.992566
228,216.730668
229,217.47607
230,
231,
232,
233,
234,193.844812
235,194.519703
236,179.893707
237,180.60889
238,178.846115
239,186.904515
240,181.839888
241,189.130648
242,185.715901
243,169.518517
244,176.348011
245,169.62932
246,170.062459
247,166.839099
248,171.180562
249,
250,
251,170.83808
252,172.95341
253,
254,
255,
256,
257,
258,
259,
260,
261,
262,170.263919
263,167.977348
264,165.435228
265,165.388587
266,168.068005
267,171.570294
268,171.533117
269,167.957202
270,164.310776
271,163.071797
272,163.303476
273,163.555301
274,
275,
276,164.381287
277,163.525082
278,160.46289
279,153.467316
280,
281,
282,
283,
284,
285,
286,153.235614
287,
288,
289,156.091208
290,150.359671
291,154.72128
292,157.476768
293,157.682742
294,
295,
296,
297,
298,153.562885
299,
300,
301,
302,
303,
304,
305,
306,145.01523
307,
308,
309,
310,
311,
312,
313,
314,
315,
316,
317,
318,
319,
320,
321,
322,
323,
324,
325,
326,
327,
328,
329,
330,151.56333
331,
332,
333,
334,
335,
336,
337,
338,
339,
340,
341,
342,
343,
344,
345,
346,
347,
348,
349,
350,
351,
352,
353,
354,
355,
356,
357,
358,
359,
360,
361,
362,
363,
364,220.731414
365,217.59985
366,218.70654
367,219.853298
368,219.774384
369,220.278084
370,219.91542
371,220.01616
372,219.854976
373,220.610526
374,221.315706
375,220.0783
376,220.92282
377,220.983264
378,221.356002
379,221.628
380,221.698518
381,222.464142
382,222.564882
383,221.708592
384,220.731414
385,222.33318
386,222.98799
387,221.738814
388,222.48429
389,223.6428
390,222.68577
391,221.658222
392,222.33318
393,222.010812
394,222.776436
395,222.665622
396,222.627275
397,223.360728
398,222.7381
399,222.43392
400,223.058508
401,222.101478
402,222.39555
403,223.433275
404,223.916875
405,222.607125
406,
407,
408,
409,
410,
411,
412,
413,
414,
415,
416,
417,
418,
419,
420,186.68975
421,207.010626
422,207.393438
423,207.846768
424,207.544548
425,192.252216
426,201.409482
427,201.07704
428,202.970952
429,201.449625
430,201.137484
431,202.880286
432,202.255698
433,189.69342
434,
435,
436,
437,
438,
439,
440,
441,
442,
443,
444,
445,
446,
447,
448,
449,
450,
451,
452,
453,
454,
455,
456,
457,
458,
459,
460,
461,
462,
463,
464,
465,
466,
467,
468,
469,
470,
471,
472,
473,
474,
475,
476,
477,
478,
479,
480,
481,191.65785
482,191.2235
483,189.883525
484,187.184994
485,190.306675
486,
487,
488,
489,
490,190.116528
491,177.141216
492,185.230638
493,186.599075
494,177.168875
495,174.126225
496,174.260052
497,187.25395
498,169.23985
499,171.61755
500,183.274325
501,
502,
503,
504,
505,185.593302
506,181.037675
507,183.30455
508,183.455675
509,179.659716
510,178.56165
511,180.493625
512,179.11335
513,177.8439
514,171.53695
515,172.98775
516,
517,185.129898
518,184.574
519,184.233312
520,182.5187
521,181.9948
522,180.32235
523,181.53348
524,175.738225
525,170.09949
526,171.348666
527,170.7914
528,168.6555
529,169.773825
530,168.83685
531,167.067216
532,168.89061
533,169.051794
534,167.812692
535,167.0838
536,166.872225
537,168.383475
538,166.308025
539,165.36471
540,164.897525
541,169.26
542,167.2047
543,
544,
545,
546,
547,
548,
549,
550,172.6452
551,
552,
553,
554,
555,
556,
557,173.595168
558,163.43665
559,155.124775
560,
561,
562,
563,
564,
565,
566,174.15645
567,173.763525
568,172.776175
569,171.25485
570,
571,
572,
573,
574,
575,169.565568
576,168.9779
577,169.88465
578,169.28015
579,169.5824
580,169.9048
581,168.9779
582,170.599975
583,171.063425
584,
585,168.7361
586,157.0088
587,169.9048
588,170.096225
589,165.643075
590,165.9957
591,
592,
593,
594,
595,
596,
597,
598,
599,
600,
601,
602,168.19205
603,165.76767
604,157.8148
605,158.23795
606,
607,
608,
609,
610,
611,
612,
613,
614,
615,165.633
616,168.1316
617,167.4062
618,169.44135
619,157.9413
620,164.32325
621,168.081225
622,155.124775
623,168.047528
624,167.95025
625,151.70935
626,169.19955
627,169.532025
628,166.166975
629,164.258952
630,166.17705
631,166.042404
632,164.420168
633,165.139325
634,166.485748
635,165.59906
636,165.25015
637,156.722104
638,167.819275
639,167.34575
640,
641,
642,
643,
644,154.882975
645,166.17705
646,164.494525
647,
648,
649,
650,
651,
652,
653,
654,
655,
656,
657,
658,157.0491
659,159.7895
660,164.68595
661,163.708675
662,161.270525
663,166.2778
664,
665,
666,
667,
668,
669,
670,
671,213.600075
672,213.00565
673,213.379452
674,212.392004
675,211.334024
676,211.67575
